2021-05-20 7:10:23 - PHP Notice:  Undefined variable: sort in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 47
2021-05-20 7:10:23 - PHP Notice:  Undefined variable: sort_status in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 50
2021-05-20 7:10:23 - PHP Notice:  Undefined variable: column_status in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 50
2021-05-20 7:10:23 - PHP Notice:  Undefined variable: column_action in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 52
2021-05-20 7:10:23 - PHP Notice:  Undefined variable: filter_name in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 59
2021-05-20 7:10:23 - PHP Notice:  Undefined variable: filter_model in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 60
2021-05-20 7:10:23 - PHP Notice:  Undefined variable: filter_price in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 61
2021-05-20 7:10:23 - PHP Notice:  Undefined variable: filter_quantity in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 62
2021-05-20 7:10:23 - PHP Notice:  Undefined variable: filter_status in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 65
2021-05-20 7:10:23 - PHP Notice:  Undefined variable: text_enabled in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 68
2021-05-20 7:10:23 - PHP Notice:  Undefined variable: filter_status in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 70
2021-05-20 7:10:23 - PHP Notice:  Undefined variable: text_disabled in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 73
2021-05-20 7:10:23 - PHP Notice:  Undefined variable: button_filter in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 76
2021-05-20 7:10:23 - PHP Notice:  Undefined variable: products in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 78
2021-05-20 7:10:23 - PHP Notice:  Undefined variable: text_no_results in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 110
2021-05-20 7:10:23 - PHP Notice:  Undefined variable: pagination in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 116
